genre,fullplot,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film-noir,history,horror,music,musical,mystery,romance,sci-fi,short,sport,thriller,war,western
"['drama', 'music']","A military aircraft crash kills over a dozen Southern soldiers, including several from a small Southern town. The funeral draws several emigrated relatives home. Among them are fading country-singer Bo Price, absent father, and Angela Delton, workaholic 'single' mother of teenager Dixie Leigh, who can only be blackmail-lured along by permission to rejoin her Californian lover Kyle afterward. They're all confronted with each-other, their past and prospects, and bond after Leigh's shameless attitude misleads cocky local rascal Wyatt.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"['comedy', 'drama']","Nikola is a man who knows how to really enjoy life; he's even able to rouse sympathy for his sinful ways. His brother turns a blind eye to his philandering although, with a broken marriage behind him, he doesn't have a clear conscience, either. Is there anything positive to be said about infidelity, or does it simply deserve the utmost contempt, particularly when it's more premeditated than spontaneous?",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['crime', 'drama']","16-year-old Jang Ji-Gu (Seo Young-Joo) takes care of his ill grandfather, while he hangs out with other troubled kids. He was abandoned by his parents at an early age. After another run in with the law, Jang Ji-Gu is sent to a detention center. One day, Jang Ji-Gu hears that his mother Hyo-Seung (Lee Jung-Hyun) has come for him at the detention center. Hyo-Seung had Jang Ji-Gu at the age of 17 and gave him up soon after birth. Can they repair their relationship?",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['comedy'],"Five toilets - five stories! This pitch black comedy relentlessly illuminates the darkest corners of society, thereby revealing a colorful potpourri of human perfidy. The five intertwined episodes are staged in the manner of an intimate play, occasionally testing the audiences moral judgment.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['horror', 'thriller']","Sarah and her husband have moved to a house in the country; their son, Loic, a college student, chaffs at the isolation and a tragedy occurs. A year later, Sarah lives alone in the house; distracted by grief, she's sent home from her hospital job at 2 AM. Police on the road warn her of burglaries in the area, then a young man, much like her son, flags her down: he surprised a burglar at his house, and he's being chased. He is Arthur. Sarah gives him a lift, and soon a car is in pursuit. A long night ensues with flashbacks to crimes and chases; can Sarah protect Arthur as she would her own son?",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
['comedy'],"After struggling for years as an artist in New York City, Jake is calling it quits and returning home to Ohio. On his last day in the city, he persuades his three oldest friends to help him retrace their greatest adventure together: a walk down the entire length of Manhattan. But their attempt to reclaim the glory of their early 20s doesn't go quite as planned. Over the course of the day, buried conflicts emerge as Jake becomes embroiled with his ex-girlfriend and his friends dip into their own crises of manhood.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['comedy', 'drama']","Years after their successful restaurant review tour of Northern Britain, Steve Coogan and Rob Brydon are commissioned for a new tour in Italy. Once again, the two comedy buddies/rivals take the landscape as well as the cuisine of that country in a trip filled with witty repartee and personal insecurities. Along the way, their own professional and personal lives comes in as these slightly older men's friendship comes through.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['comedy', 'drama', 'family']","Emily Lindstrom, 14, is an aspiring concert violinist; she's spending the summer practicing for a big audition while her girlfriends are at camp. She's also got a thriving neighborhood business: for 50 cents, she'll keep your secret. Her mother is very pregnant, and her parents seem more concerned about the new baby than anything Emily cares about. A new family moves in next door; their son, Philip, 12, becomes Emily's friend. Eventually, the weight of Emily's secrets - her own, the ones she's keeping professionally, and a secret Philip tells her, send her life temporarily crashing down.",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['action', 'sci-fi']","A time-travel experiment in which a robot probe is sent from the year 2073 to the year 1973 goes terribly wrong thrusting one of the project scientists, a man named Nicholas Sinclair into a plague ravaged alternate time-line whose war weary inhabitants are locked in a constant battle with killer robots which are automatically being sent there from Sinclair's lab. To escape this situation, Sinclair must find a similar time machine in this alternate world and prevent the disaster from ever happening.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
['thriller'],"Framed within a series of strange campfire tales, THE GOOD LIE tells the story of Cullen, a young college student. Upon the sudden death of his mother, he discovers that he is the product of a violent rape, which put his young mother in critical condition, and her attacker - a lifelong criminal named Rose - in prison. Cullen goes to the prison to confront the man, and is shocked to hear that Rose was released the previous year. Cullen resolves to track down his sinister biological father, and learns that the truth can be far more bizarre than anything told around a campfire...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"['drama', 'thriller']",A man who has put his career ahead of everything else in life learns the value of family when his son goes missing.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"['comedy', 'crime']","When Vanheden and Dynamit-Harry tries to break doctor Bus� out of jail, they get Herman Melvin instead. He has been working at the Swedish Mint and the doctor, who has started to think like Sickan, has written a plan for making a burglary there, on Melvin's back. However, something goes wrong. They don't get a lot of Deutsch-marks as they planned but instead, they end up on a ship going to Poland, together with bunches and bunches of Polish Zlotys (the Polish currency). In Poland, they discover that the mafia are very interested in that money and Wall-Enberg is working with the mafia.",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['action', 'adventure', 'drama']","Nancy Allen plays an investigative news reporter Jillian Gray, who, along with her daughter is kidnapped by white slave king Cicero, after getting too close with her investigation. Now that she has escaped, she seeks revenge on Cicero.",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['comedy'],"An asphalt contractor, who has sacrificed his life to make a profit, finds himself in a financial dead-end. The ever gentle-minded road engineer Rauno Kannisto is hired to the construction site, to build a road that cuts through the vast forests by the Russian border. He knows nothing of the financial difficulties. Soon, Rauno finds himself in a situation where he doesn't know which way to turn. The sub-contractor becomes the main contractor, workers are loaded in containers from the other side of the border, and the contractor's wife has a smile that makes you lose your sleep. Middle of the Road is a dark comedy about loyalty and greed.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['horror'],"Two newly weds Adjie and Astrid, along with 3 of their best friends decided to have an interstate road trip as a last attempt to reconcile Adjie with his estranged little sister Ladya. Their trip is however abruptly interrupted when they run into Maya, a strange girl out of nowhere, who wanders aimlessly into their path. ""I've been robbed"" is all she has to say. The friends unanimously decided to give her a ride to her isolated house by the end of the woods. Maya introduces Adjie and friends to her blue-blooded mother Dara, a woman of ageless enigma and few spoken words. Dara insists that their kindness should be repaid with a dinner feast. This is where the night turns into a crimson-hell for the 6 friends, who find themselves trapped and hunted down by Dara and her cult-like family of her three deadly prot�g�s, born and raised to systematically eliminate unsuspecting passers-by for one nefarious reason. Slaughtered one by one, everybody will bleed, the darkest of nights never looked so red.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"['comedy', 'drama', 'family']","Young Hutch Lawton brags to his Little League buddies that his dad knows Mickey Mantle and Roger Maris. Forced to ""put up or shut up"" Hutch goes to spring training camp where he is lectured about honesty being the best policy. He returns to face his buddies with the truth to find the entire Little League team invited to camp.",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['comedy', 'romance']","An urban fairy tale-romantic comedy, in which Nola, an aspiring songwriter, leaves an abusive Kansas home and journeys to New York to find her biological father. Once there, she finds more than she expected.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
['comedy'],"American playboy Bernard Lawrence has cleverly designed a system using the airline timetables to keep going three affairs with flight stewardesses. However, his life soon starts to descend into a shambles after the arrival of a friend, Robert Reed, and a dreaded change to the flight order, whereby it becomes increasingly difficult to keep his three fianc�es apart.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['comedy', 'drama']",An Armenian asylum seeker betakes himself to Berlin to work on the construction site on the Reichstag building where he soon suffers from the horrible pecking order.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['drama'],"Hilary Swank stars as Mary and Brenda Blethyn stars as Martha, an American interior designer and British housewife who have little in common apart from the one thing they wish they didn't. When malaria strikes, the lives of these very different women change forever. They forge a deep friendship and embark on an epic journey of self-discovery to Africa, dedicating themselves to the cause of malaria prevention. Beginning to rebuild their lives, they show how ordinary people can make a difference and inspire positive change in the process. Enlisting the help of Mary's estranged father, a former politico, the two women beseech both the powers that be and ordinary people to get involved, realizing a shared responsibility to all the world's children.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['comedy', 'drama', 'romance']",Paul Gross stars as the leader of a recently reunited curling team from a small Canadian town. This offbeat comedy follows the team as they work through their respective life issues and struggle to win the championship for the sake of their late coach.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"['drama', 'war']","A small town in the south-west of France, summer of 1944. Having failed to join the resistance, the 18 year old Lucien Lacombe, whose father is a prisoner in Germany and whose mother dates her employer, works for the German police. He then meets France Horn, the daughter of a rich jewish tailor.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"['drama', 'romance']","Montgomery Royle is a famed pianist whose student, the much younger Grace Blair, believes herself to be in love with him. When an explosion destroys Royle's hearing, he is bitter at the loss of his art and profession. His sister Florence persuades him to learn lip-reading as a way to break out of the isolation of deafness. Royle discovers a new meaning to his life when he uses his new lip-reading knowledge to help others. But the new skill has serious ramifications for his relationship with Grace.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"['drama', 'romance']",An affair between the second in line to Britain's throne (Franco) and the princess of the feuding Irish (Myles) spells doom for the young lovers.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"['short', 'action', 'adventure']","A year after Captain America was lost in action, the war is over. However, Agent Peggy Carter is relegated to a desk job and frustrated at her male boss and comrades' sexist dismissal of her place in the SSR. Ordered to work late one night, Carter gets an alert that the villain, Zodiac, has been spotted. Deciding to take care of it herself, Carter is ready to show the enemies of peace why meeting this Agent 13 is bad luck for them.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"['documentary', 'history']","Of the cities in the world, few are depicted in and mythologized more in film and television than the city of Los Angeles. In this documentary, Thom Andersen examines in detail the ways the city has been depicted, both when it is meant to be anonymous and when itself is the focus. Along the way, he illustrates his concerns of how the real city and its people are misrepresented and distorted through the prism of popular film culture. Furthermore, he also chronicles the real stories of the city's modern history behind the notorious accounts of the great conspiracies that ravaged his city that reveal a more open and yet darker past than the casual viewer would suspect.",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"['drama', 'war']","In the late 80's, in the small village of Amedi, the Kurd electrician Ako is forced to leave his family and join the Iraqi army to fight in Basra against Iran. When he is assigned to escort the coffin of a deceased soldier to his family, the crosses the country with an Arab driver and plots a scheme to desert the army and bring his wife and son to Paris.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"['drama', 'music', 'sci-fi']","A.D. 2015: A virus has been spreading in many cities worldwide. It is a suicidal disease and the virus is infected by pictures. People, once infected, come down with the disease, which leads to death. They have no way of fighting against this infection filled with fear and despair. The media calls the disease ""the Lemming Syndrome"".",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"['drama', 'horror', 'mystery']","A stranger with mysterious intentions comes to stay the night at a secluded country home, but what he finds inside is a family torn apart by a violent past and a secret more deadly than he expected.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"['action', 'crime']","After eight years serving the U.S. Army Special Forces, Sergeant Chris Vaughn returns to his hometown seeking for a job in the local mill. He is informed by Sheriff Stan Watkins that the mill was closed three years ago and now the Wild Cherry Casino, owned by his former high school friend Jay Hamilton, is the major source of jobs and income to the town. Chris goes home, and meets his best-friend Ray Templeton, who organized a football game with their friends. After the game, Jay invites Chris and his friends to spend the night in his casino on him, but when Chris finds that the casino crabs dealer is cheating with loaded dice, he fights against the security men and is almost killed by them. When his nephew Pete overdosed on crystal meth sold by the security men at the casino, Chris realizes that the town is dominated by the mobsters and the corrupt sheriff and with a huge piece of wood, he breaks the casino and the criminals. He is prosecuted and in the trial, he promises to the jury and to the population that if he is acquitted, he would be a candidate for sheriff and clean up the town. Later, Sheriff Chris Vaughn has to fight against the organized crime to keep his promise.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['comedy', 'fantasy', 'horror']","In 1948 Los Angeles, everyone uses magic- everyone except hard-boiled private detective H. Phillip Lovecraft, who refuses for ""personal reasons."" Lovecraft is hired by a mysterious rich man to recover a stolen book, the Necronomicon. Investigating, he finds that the book holds the key to taking over the world by magical means, releasing the ""Old Ones"". (Contains several in-jokes to H.P. Lovecraft's horror fiction and also the hard-boiled detective genre.)",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"['biography', 'drama', 'music']","A biopic of punk legend Darby Crash and his band, the Germs.",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"['drama', 'family', 'history']","The film version of the Broadway musical comedy of the same name. In the days leading up to July 4, 1776, Continental Congressmen John Adams and Benjamin Franklin coerce Thomas Jefferson into writing the Declaration of Independence as a delaying tactic as they try to persuade the American colonies to support a resolution on independence. As George Washington sends depressing messages describing one military disaster after another, the businessmen, landowners and slave holders in Congress all stand in the way of the Declaration, and a single ""nay"" vote will forever end the question of independence. Large portions of spoken and sung dialog are taken directly from the letters and memoirs of the actual participants.",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"['biography', 'drama', 'sport']","Biographical story of Dale Earnhardt, Sr. starts with his young life and growing up with his father, Ralph, who raced for a living, but initially wanted more for his son. When Dale quits high school to start driving full time, his father aids him and shows a reluctant pride when he is initially successful. Armed with many of his father's philosophies, Dale pushed himself to be the best. His aggressive track mannerisms earned himself fans and detractors. Fellow racer Neil Bonnett was one of those long time friends and whose death deeply affected Dale. Darrell Waltrip clearly was a detractor and the two men's rivalry is clearly depicted. Off the track, Dale's determination to make it impacts two marriages. Third wife Theresa was closer to racing and met Dale when he had started his rise into the Winston Cup circuit. The story also looks at his relationship with his children, particularly son Kerry from his first marriage and whom he did not see again after age 5 until Kerry in his late teens showed up to meet his father again. Similar to his own father, Dale drove Dale Jr. to be the best, including temporarily sending him to military school when his grades slipped, but like his father, Dale Jr. only wanted to race. Contains mild profanity.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"['horror', 'thriller']","James and Amy are a common couple who live at 388 Arletta Avenue. Out of the blue, a mysterious stalker sneaks in their home and bugs it with microphones and cameras positioned in order to cover the whole house. When Amy vanishes and leaves a handwritten letter to James, he suspects that someone has broken in his home. He calls the police, but the police officer does not give credit to him. Weird things happen in the house and James becomes paranoid without realizing that his movements are seen by the stalker. His obsession to discover what might have happened to Amy leads the family to a tragic end.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"['comedy', 'romance']","The Baron is a banker, in Vienna, who works at at very fast pace. He appreciates beautiful women, but fires the beautiful Miss Frey as he considers her a diversion to work. Susie sneaks into his office to apply for the job as the Baron's secretary. Since she is plain looking, as poor as a 'Church Mouse' and very fast at dictation, she gets the job. She keeps all the women away from the Baron so that he can concentrate on his work. In Paris, Miss Frey tells Susie the secret to being 'A Woman', and the little Church Mouse becomes a Lion.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"['comedy', 'fantasy']","Guy Maddin reluctantly returns to his childhood home, an abandoned Canadian island, where his parents ran an orphanage. As Guy fulfills his dying mother's request to paint the lighthouse which served as the orphanage, memories of strange events there overpower him. An undercover investigation by child author/detective Wendy & a revolt by the repressed children, blew open a cover-up by Guy's parents. Wendy disguised herself as her brother Chance and discovered that Maddin's inventor father performed outr� scientific experiments on the orphans.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"['crime', 'drama']","It's Christmas Eve in Helsinki. Young taxi driver Samu is working to escape a family Christmas with his fianc� and baby. At the airport Samu picks up a fascinating customer: a Finnish mercenary Hans, who has returned to Helsinki after an absence of 20 years. Hans hires Samu to go on a mission with him: to find Laura, the daughter of his recently deceased best friend and brother in arms. The quest to find Laura leads the men around the wintry city, to places and people from Hans's past. As Samu watches Hans confront his past, he begins to open his eyes to his own future. When the eventful mission reaches its end, both of the men's lives are forever changed.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['comedy', 'romance']","Samantha, a travel writer suffering from claustrophobia, agoraphobia, and a whole host of other phobias, isn't exactly lucky in her romantic fate. But when her pshycologist suffers a major mental breakdown, she secretly poses as the missing shrink in an effort to turn Michael, her new neighbor, towards her and away from his girlfriend. Through her chase, Samantha meets the happy-go-lucky magazine salesman, Henry. What follows is a series of events that lead to the one question Samantha has to face: Is she thinking with her heart... or with her mind?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"['comedy', 'short']","As Colonel Nutt is experimenting with explosives, a new janitor is joining his household. The inept janitor proceeds to make life difficult for the rest of staff. Meanwhile, a foreign agent arrives at the house in hopes of getting Col. Nutt's latest invention. The inventor throws him out, so the agent then employs a thug to get the formula. When police head to the Nutt home to start an investigation, a complicated fracas ensues.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
['drama'],Women love handsome Antonio because they think of him as the perfect lover. But he has problems to fullfill this ideal and Barbara only notices his failures when they are married. When the town learns about his trouble they start laughing at him...,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['comedy'],"Hilarious stand-up comedy special featuring energetic comedian Brad Williams' inimitable take on disability, relationships, sex and race with perfect timing and explosive delivery that proves that you can in fact overcome any shortcomings... pun intended.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['documentary'],The story about the rocky movies and the hard work that gained awards.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['drama', 'romance']","Lora May Hollingsway, who grew up next to the wrong side of the tracks, married her boss who thinks she is just a gold digger. Rita Phipps makes as much money writing radio scripts at night as her school teacher husband does. Deborah Bishop looked great in a Navy uniform in WWII but fears she'll never be dressed just right for the Country Club set. These three wives are boarding a boat filled with children going on a picnic when a messenger on a bicycle hands them a letter addressed to all three from Addie who has just left town with one of their husbands. They won't know which one until that night.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"['crime', 'thriller']",An examination of the malevolent London underworld with its despicable criminal underground. Ray (Mick Rossi) just finished an eight-year prison sentence after getting set up. Now he is back on the streets to settle the score.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"['drama', 'western']","Whity is the mulatto butler of the dysfunctional Nicholson family in the south-west U.S. in 1878. The father, Ben Nicholson, has an attractive young wife, Katherine, and two sons by a previous marriage; the homosexual Frank and the disabled Davy. Whity tries to carry out all their orders, however demeaning, until various of the family members ask him to kill some of the others.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
['drama'],"Crossing Over is a multi-character canvas about immigrants of different nationalities struggling to achieve legal status in Los Angeles. The film deals with the border, document fraud, the asylum and green card process, work-site enforcement, naturalization, the office of counter terrorism and the clash of cultures.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['action', 'adventure', 'history']","It is the year 1215 and the rebel barons of England have forced their despised King John to put his royal seal to the Magna Carta, a noble, seminal document that upheld the rights of free-men. Yet within months of pledging himself to the great charter, the King reneged on his word and assembled a mercenary army on the south coast of England with the intention of bringing the barons and the country back under his tyrannical rule. Barring his way stood the mighty Rochester castle, a place that would become the symbol of the rebel's momentous struggle for justice and freedom.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"['action', 'war']","A Major leads a group of mercenaries whose mission is to protect a disc full of secrets, located in South Asia.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"['drama', 'western']","The year is 1845, the earliest days of the Oregon Trail, and a wagon team of three families has hired the mountain man Stephen Meek to guide them over the Cascade Mountains. Claiming to know a short cut, Meek leads the group on an unmarked path across the high plain desert, only to become lost in the dry rock and sage. Over the coming days, the emigrants must face the scourges of hunger, thirst and their own lack of faith in each other's instincts for survival. When a Native American wanderer crosses their path, the emigrants are torn between their trust in a guide who has proven himself unreliable and a man who has always been seen as the natural enemy.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"['comedy', 'war']",A journalist recounts her wartime coverage in Afghanistan and Pakistan.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"['crime', 'drama', 'mystery']","David Preston, a bank official goes missing for 24 hours and has no memory of the lost time, but when he learns that the steward of his local club has implicated him in a robbery, and has been found murdered. Preston finds he has no alibi, and the police want him to account for the lost hours.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['romance'],"As Chicago gears up for its annual Thanksgiving Day parade, Emily Jones, an eager parade coordinator is shocked when Henry Williams, a wealthy new development consultant, is brought in to analyze the parade's finances. Faced with the challenge of teaching him that the parade means so much more to her than dollar signs, she suddenly finds herself reluctantly falling for him.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"['drama', 'romance']","12 million Americans are out of work. Trina is homeless and hungry when Bill takes her under his wing, showing her a squatter's camp where she can live. She's soon in love with him, making a castle for him inside a shack; but he's bluff, gruff, and a ""bindlestiff,"" a guy who can't stay put. When Trina tells Bill she's pregnant, he's ready to jump a freight train and move on, but first he wants to leave Trina with some money, so he partners up with Bragg, the camp's louse (who's been eyeing Trina), to rob a toy store. He's shot and the cops are closing in: does he have any options?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"['adventure', 'comedy']","When they realize the times are changing, five crooks decide to switch from bank robberies to personality abductions. Among their hostages are singer Johnny Hallyday and an ambassador in Latin America. They get framed by a guerrilla leader, who had been kidnapped by them before, and while being tried the French Government decides to let them flee to Africa where they get on with the same old game.",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['drama', 'romance', 'war']","The story concentrates on the social re-adjustment of three World War II servicemen, each from a different station of society. Al Stephenson returns to an influential banking position, but finds it hard to reconcile his loyalties to ex-servicemen with new commercial realities. Fred Derry is an ordinary working man who finds it difficult to hold down a job or pick up the threads of his marriage. Having had both hands burnt off during the war, Homer Parrish is unsure that his fianc�e's feelings are still those of love and not those of pity. Each of the veterans faces a crisis upon his arrival, and each crisis is a microcosm of the experiences of many American warriors who found an alien world awaiting them when they came marching home.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"['crime', 'drama', 'romance']","Alan Furnace is a young man with the perfectly proper, quiet life of a London school teacher. But beneath all of that decency lies a burning desire for excitement and he just found it. She's a woman unlike any other: Unruly Irish eyes, Latin lips... her name is Beatrice, but on the streets they call her B. Monkey. She's about to take him on an outrageous, dangerous and sexy ride through the wild side of London.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"['documentary', 'drama', 'history']","On May 13, 1985, Philadelphia police dropped two pounds of military explosives onto a city row house occupied by the radical group MOVE. The resulting fire was not fought for over an hour although firefighters were on the scene with water cannons in place. Five children and six adults were killed and sixty-one homes were destroyed by the six-alarm blaze, one of the largest in the city's history. This dramatic tragedy unfolds through an extraordinary visual record previously withheld from the public. It is a graphic illustration of how prejudice, intolerance and fear can lead to unthinkable acts of violence.",0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"['sci-fi', 'short']",A military group of men is locked up in a bunker in an unknown future. All those soldiers are waiting for an eventual enemy. But the discovery of a certain project will cause several catastrophies and will make those men kill each other...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"['drama', 'war']","Tom Rath lives in Connecticut and commutes to work every day in Manhattan. He's happily married and has a loving wife and three children. Money is a bit tight and when the opportunity arises, he applies for a public relations job with a major television network. During his long commute to work everyday, Tom reminisces about the war. Although 10 years have gone by, he is still haunted by the violence and the men he killed. He also thinks of Maria, an Italian girl with whom he had an affair while stationed in Rome. At his new job, the head of the network Ralph Hopkins takes an immediate liking to him. Tom soon realizes that he will have to choose between becoming a wholly dedicated company man or maintaining a healthy work-life balance. When he learns that Maria gave birth to his son after he left Italy, he decides to let his wife know and ensure that the boy is cared for.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
['horror'],"For the past 33 years Jeremiah Hill has lived alone, with no contact with the outside world, and he intends to keep it that way. Jeremiah's mother had always warned him not to associate with the outside world, and her brutal rape and killing right before his eyes taught him a lesson he intends never to forget; and those who enter his world will pay a deadly price. As Lehman and his five friends from L.A. start their weekend camping trip they run into Tyler Trout and Floyd Fryed who represent the gateway into this distorted world that they are about to enter. These things just don't happen in sheriff Talmidge and deputy Kevin Gordon's small mountain town, and by stumbling upon this lonely cabin in the woods, they have shattered 33 years of solitude in Jeremiah's world... And unbeknownst to Lehman and his friends, soon their weekend trip of hiking and camping will become a nightmare of survival.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"['drama', 'romance']","Classic story of Romeo and Juliet, set in a modern-day city of Verona Beach. The Montagues and Capulets are two feuding families, whose children meet and fall in love. They have to hide their love from the world because they know that their parents will not allow them to be together. There are obstacles on the way, like Juliet's cousin, Tybalt, and Romeo's friend Mercutio, and many fights. But although it is set in modern times, it is still the same timeless story of the ""star crossed lovers"".",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"['animation', 'action', 'adventure']","Hyuuga Hanabi, the younger sister of Hyuuga Hinata is kidnapped by the alien Ootsutsuki Toneri, and a disheartened Uzumaki Naruto must put himself together to help his new found love save her younger sister. Naruto's abilities are put to the test when he loses his most powerful form - the Sage of Six Paths cloak.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['animation', 'adventure', 'family']","In the Kennedy days, all the States buzz about the Apollo moon program, even the bugs. Grandpa fly keeps 'inspiring' his grandson and two mates, a nerd and a glutton, with heroic stories. New they decide to get in on the action at Cape Canaveral via an astronaut's bred box. Grandpa also gets involved. There's also an evil Soviet Russian fly to with.",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['biography', 'drama']","This pseudo-biographical movie depicts 5 years from 1885 on in the life of the Viennan psychologist Freud (1856-1939). At this time, most of his colleagues refuse to cure hysteric patients, because they believe they're just simulating to gain attention. But Freud learns to use hypnosis to find out the reasons for the psychosis. His main patient is a young woman who refuses to drink water and is plagued by always the same nightmare.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
